name,description,coordinates,image_url,category,country,city,address,rating
Topkapi Palace Kitchens,OPERATIONAL,"41.0119276,28.9848069",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xsAGIHuyRga9O0Lh7ALoxlL8dNSbuxuKrWdi2TIZmHTxL7W_IN5Q76PACi8iouKGU6MVQaYCAl-6aMSwTLa6rM_HvQ78NEcyCnK8NKQ6gw0Kalwm6YYEsn3gDfa64I7r1af0RO5S279g3oT1r1xSnQgpqK1--k1c-41afcI-RDthN_&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Türkiye,Cankurtaran,"Cankurtaran, 34122 Fatih/İstanbul, Türkiye",4.7
Casino de Monte-Carlo,OPERATIONAL,"43.7390972,7.428068100000001",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xkJF7BzO9L70MOGEhE3cM2jf_UuR17O8kFfV3iiZrC9VDPLn2POrGc8eYQVGgCLrvK5rnp_5_YGXeoCVkB5St0IO6Cn6PaW4nD9MrqM8S2E-kxO4OjosmqeLQoNv9ihRRrgCrcEUcnlMLThOdeYRTNIueLFGjw-275SKKeWlEfhSSp&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"casino, tourist_attraction, point_of_interest, establishment",98000 Monaco,,"Pl. du Casino, 98000 Monaco",4.6
One World Trade Center,OPERATIONAL,"40.7127431,-74.0133795",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wLhnLbsZXIsh8ax-XBynWLMqAszVH9IAAPfCt4O5r6eNLeBXTROrUJ-kgPyHDPmYQip6kLbpsHVekqI6liPnTD7XcBfUIooMmYesXOG1rByyo_OhDb_NNGjnCu88wghhLrSP7WGfMxcXD-YCSvIDkYz0TWn8XMMe0D-Zujq2UWITBz&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,New York,"285 Fulton St, New York, NY 10007, United States",4.8
Pagan Temple of Garni,OPERATIONAL,"40.112261,44.7303231",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xtnNIcsNe8BrKamPEdGMPz4NQD-uTU9AIsXzngEllhwrxi_R1gHfKxW8F6QgxYhKN564c8icSIrLNO9KZ8WVB6JX0Sf53lE_K3d1imHYxedZUgu5LSJyqW7z_89Mkwi44VAMgcVFSzZ0sUQ9wK4e_QLDo6QUi2JXcKKmD7rYYTCBhc&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Armenia,Marzpetuni St,"4P6J+W44, Marzpetuni St, Garni 2215, Armenia",4.7
Tay Ninh Holy See,OPERATIONAL,"11.3037754,106.1329854",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xkAvuNX2OWtRoo0NleEx8Z8kpFOLZWMAuVlcTjlflsQQd1EN4m9E3fCwjnlSkHLUebbxM6SXaFFbaAUmZ4-gS0BZEtYP19_zFgQgJxn-t_fJtsloG3IGHYcDGnDiEkgvPuaX5nJf_yMBDYxEOoovy5CjSoTBfZDqQzLwZZD0OHdMB4&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"place_of_worship, tourist_attraction, point_of_interest, establishment",Vietnam,Hoà Thành,"Phạm Hộ Pháp, TT. Hoà Thành, Hoà Thành, Tây Ninh 80606, Vietnam",4.7
Mercer Williams House Museum,OPERATIONAL,"32.0714168,-81.09568",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x2norWydDtS0YBl9R7Rdqxf3PP4lbfwepULbGQGSUfm2_6fX3iFIB4EayaV83-olmXetnAniXUJ5AQV3LbW65FMHJlsIhvh7hgPPRv0eNYsIMgooEtDLB5SsMHGDcL-wxFPNlI1DhEdSY-YgJCNcIyr6X8pLGldUvPjGZFp8yRYaGw&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, tourist_attraction, point_of_interest, establishment",United States,Savannah,"429 Bull St, Savannah, GA 31401, United States",4.6
lastminute.com London Eye,OPERATIONAL,"51.5031864,-0.1195192",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z2dN5gSGZYqJ-fKYjCfx_SJsX2EHthcsSlPeHyEv1qMlSbPg_gTlCsvPJeRHA-w2cE1C0ALHWHrUjtLBlyMsT0BgFfq-FqNMvAVdIFLfH9rW5ZEU0tTtmtQVn52jXfVHtFfAosoCPuZVjJDBTSrKKzJNqD1sKaB35jWMmlEiFQi_eb&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,County Hall,"Riverside Building, County Hall, London SE1 7PB, United Kingdom",4.5
Ollantaytambo Sanctuary,OPERATIONAL,"-13.2570829,-72.2658347",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zcMav-ToGYekbG0ZqTE6_D4xAyElQPgI3st3GUbI1hWyfBKirAYcoqRh5ueYK2j-HGGYlyV7NcgujEGIiyywSDB-uTi6ZvDFNQy3aS_-P5p1MCykqRLI5jbUv2gIC8i3JERFvNM40X5rxkcZXuTiimRGKANNhIi_Vb2u3rHWpXJx9K&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Peru,PPVM+5M7,"PPVM+5M7, Ollantaytambo 08676, Peru",4.8
Burj Al Arab,OPERATIONAL,"25.1411914,55.18524679999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zlzgCFxRk858ELMfz7MDdFsC7CY_OUZgMY-w8X-Xid9yAJm5vUtzoPsyhr_d8lV4t6IBudazUbI5DStIk5h3TH0C8_PGu7ee6riBPg_hneSuiuGpU3mjvJ1wUvpyXhERXRXq26-786YRKDCI97LYbrti2Y21D7j3BQkbAE6yHzUyVH&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"lodging, point_of_interest, establishment",Umm Suqeim 3 - Dubai - United Arab Emirates,,Umm Suqeim 3 - Dubai - United Arab Emirates,4.7
Mt Nyiragongo,,"-1.5220378,29.2494566",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yQfwGfzqWMranxSR-z_Rf7108HSIZ4BmYqnW3wklnu8FBypwK4QzUz6BidJmxrYG3mC4lH57aRKvFDMvliSL9nbZ0UkRHVZzT5l9W6h_HGQCtJOVSPi8oqs0IwmXqlNZyb9JUXMKHIAtp-ILX7OtEsSCtz_2j737d1dU188G7NwTik&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Congo - Kinshasa,,"Mt Nyiragongo, Congo - Kinshasa",4.4
REPRESA ITAIPÚ,OPERATIONAL,"-25.4082222,-54.5878867",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wVJVI7fckpyeurSvWUM1rMvOm5hJS3-3-ORpFqXCZ207v31eDVkG1N12xakjHslIX9TSfZjQII7tYN1tqVSEVnOrI2X_unJg9lky39FIk0dl66_HIEhZ4CuDyaSCIutv9crBgSXoZcW8SWpLOoVN37t_pxOymlSjYlRrIBBJ8BK21I&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Brazil,HCR6+PR - Alvorada do Iguaçu,"HCR6+PR - Alvorada do Iguaçu, Foz do Iguaçu - PR, Brazil",4.9
알 아시크 궁전,OPERATIONAL,"34.2411524,43.8088038",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xxGRXZXGDpsruPCQdeSiW-SehiSf6DOVLrN080ZPAZJp9M78ee-kDLEGIX2fOj0u9Iy4beuMHbtweT2ydcKmdlLb_aBGhptFPNbOT_5ZCeBeBNBGgLEs0Jpdz8xRQKO1YJRAOL38Ko6drRT3ferVGqfzb7U7ZWPNgn46V3PV5HCZif&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Iraq,Unnamed Road,"6RR5+FG7, Unnamed Road, Samarra, Iraq",4.3
Royal Natal National Park,OPERATIONAL,"-28.7036714,28.9202672",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x4ymrc5uJXcHaXxc1MWTsNxjopDzsE6WNQFJq3z_qZu7Q98ZH6jpUAWT7RFlvV678AplM9tq3KlOwo5rqOsUAx4AaCvEhIQK2Llh4xfd7SC92urRmTeqRFPUYQqTHE4y8PMnYUE_XX3nSRejVHwhH6kLbDA_AF5RvtTCMhs7Zhajqt&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",South Africa,,South Africa,4.6
Ladder of Kotor,OPERATIONAL,"42.4233169,18.7749552",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ycQEdRRii3zuzmq5Sa0vDPZIYZUcFq1eSUzyiDcQhn3dPNyT7FbRw_RnZBMwIQzl2Aadm2TAf84upL-EVwJM1jzQkkSgTeyz-rQvuVwrEhNLTuRtTouuVdguLNQlgWgoU_tNLk5cwIKbs0rTUFww_l1AIzwodbmNM9s34QTNZrwepH&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Montenegro,CQFF+8XG,"CQFF+8XG, Špiljari, Montenegro",4.3
Gateway Of India Mumbai,OPERATIONAL,"18.9219841,72.8346543",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xjsy8TvscVC1kdFl2ESY29ImU8PRMlbe_J2wDafxNTtP5v6xhwcyQx17aEa1iszud3AMBtCNRo6C8N2GL6riRQ7BXDdBekhxo7rs6bkcT5Tn6ZJa6qAkTsyRIV7PE2pfRc3b38TPkz6jsA45fUyc8H6qva5CJU2bj_2R3sNu8QVjzi&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",India,Mumbai,"Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.6
Ukrainian Motherland Monument,OPERATIONAL,"50.4265249,30.5630521",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wPWpJYgJUv-pRMkUefpl1wLodr0CiZ-pPvKBq_oGZsi-7_JoYrQoHxTJdhzC_m1XP44PD5aQBXQ74BsrU1_Et15B0lu7jHsvQipqPiEUNigJAh7h5Zx3Z8f2oGTjFTN5ZlQz24ZUHhz-G6SKpurIs6XVYuQ9_02beXS9-c2V3A07i2&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",02000,Kyiv,"Lavrska St, 27, Kyiv, Ukraine, 02000",4.8
Sedlec Ossuary,OPERATIONAL,"49.96176699999999,15.2879898",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yBO6kMnZpnPKNBnPzzs_0dg8LRr6qe6R4CtSLDKpdrWwMbDec7b1qrg6p4JEIDfEcffaUcIwsKiSnckz97GyTtxrluJ9BSJ2pQFyjk94zp3KtVWdUG_Q081CBhgEtKV42hyi2XLAXpPbFSYc2_OEGlwhSUu-3613Fl7C7s6DQhgvU0&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Czechia,Zámecká,"Zámecká, 284 03 Kutná Hora 3, Czechia",4.5
Prasat Beng Mealea,OPERATIONAL,"13.475565,104.2287969",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ywCTAvn45j7YkhzItK28A8Wn8x6dI8cOwAPMM6KGrmelHBLNhuqhdHaY50bAdgoRENNGAyTeHgbFQuEctRwCsS6oIOt2xTi8Zxr70eEE2XF8hEStenBfGso7oqWyN1AAWZzWLmiEnK94TQaOvzig8ikcNl3k8qTAR5KGtwNmD1MuDy&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, hindu_temple, place_of_worship, point_of_interest, establishment",Cambodia,F6GH+6GF,"F6GH+6GF, Phumi Boeng Mealea, Cambodia",4.7
Igrexa de Santa María do Camiño,OPERATIONAL,"42.8815955,-8.5409427",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wb0OUMhIxXeQMIoFOX7bIYio2odVkzSXzDE288I3HKO0yvFZEc_O1X4ceL7lgwfldQxtc5vtinn2_D5VOETBj4GmX_5V1G8prXPZKXeJ9CipErF4NU09uQAbkhyqQMrQjuoNkoUJFNYD6NrE2-YqobJWB0gcs5WMjVWWxQmHlAjAlZ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Spain,15704 Santiago de Compostela,"A, R. Travesa, 15704 Santiago de Compostela, A Coruña, Spain",4.8
Kuwait Towers,OPERATIONAL,"29.3896363,48.00267059999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wqFR-LNUBBMj7GcBCs1V0_U2y-D-jFbD50vADzlubIyDMK94mFZJOjcVbAHuTzvrF4xtks9eTQydhzw5jwRpQAjql4of1eQjgqSGbwIlP0GI4OlU1xN2NK-f-lOCbCzJGA0tmWAefaqcAIvYe-DVxd-wy1BSnjl2Q9q0q4LqP9uPMG&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Kuwait,Arabian Gulf St,"Arabian Gulf St, Kuwait City, Kuwait",4.5
Gozo VOR Station,OPERATIONAL,"36.0373831,14.2049861",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yhsQMb48bsHFLHikCR_CUJznEj7kcSkNdppgHCI2sIS9EE-O-sVr3Cd1ZmckDbp3mUlOMUdlTrRzU_sj6GhljlnbX0cmg-n5x8ournKxc58ESfWc45HKE4T9VQTtHZzy_3mdTRpPfQ7qTbt03tRHHV_GpKLQt9JrGnmh_ZfH-5DOON&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Malta,26P3+XX5,"26P3+XX5, Kerċem, Malta",4.2
Longmen Grottoes,OPERATIONAL,"34.5594987,112.4678779",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xcVNy_G3PPZOJ-Cng6ph6e19bRvBYtJvbFaMFstQn50UFaqVO5o13-8K_cBOh7Va8wtEtFXSFmnlOJRPuW9WMx4fHzVNhBp9Dr3DzUYlAkpXqzII6yNaeu3hIBPZF7KJXOqPTIN-NMrgsy-kMrJOw1XGiijJhYLBe3631fIrEtE44H&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",471023,Henan,"13 Long Men Zhong Jie, Luolong District, Luoyang, Henan, China, 471023",4.6
Hotel del Coronado,OPERATIONAL,"32.6805447,-117.178224",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x9pZvNPC3cHmn-qsdguTyueGKRgGSlD_9Hgr_qc1LQ3Dg5psb3sH50iLs7-Dz_hhu7M3krNUWxquzrH5oG-llmgfPQ6rbgp2AWeEgK0vOutz2KXFq4CwSg7tqEI7GrP7685HkCauMbeWsNT2I5oELL6UL5uP1oXylOAS6x47XQv2v5&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"lodging, point_of_interest, establishment",United States,Coronado,"1500 Orange Ave, Coronado, CA 92118, United States",4.5
Belfort,OPERATIONAL,"51.2081466,3.2248011",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wHIyTQZmdGQbODaAhP5qjYQZWrM4leAFvKNtSDM4S0tU_-lyxhQXou6pmttkUZDmziD4N4KqELOuBxXDM4im1bN6yXvUn_EiLY6j7B-X6rKMIXcj_ePCNX50OmqNl-1ISkoEPZ_hM966ONWqBeV4srtWFhuvg-szyuvSOs81UGmHNI&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Belgium,Markt 7,"Markt 7, 8000 Brugge, Belgium",4.6
Monument to Those Who Saved the World,OPERATIONAL,"51.2803939,30.2082134",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zDwPeC5HAItbe7adJ9pN-Y_16GpZlJNMkhlG_ivfkUrqAHvgAN8WEnfHZeeq3T6E7A3bWMAseXDzSDmgpQm_WUuXPb4FFrE1U8gux1phmonSxNetoOb-sKgYH0z9hoZftKIp2u1AexHPXbzYJLx6skn4w1QNhFHpQS0-p7OlrvO5ri&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",07270,Kyiv Oblast,"Kirova St, Chornobyl, Kyiv Oblast, Ukraine, 07270",4.8
Badlands National Park,OPERATIONAL,"43.8553804,-102.3396912",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wlqMxXTMcuZEYVosd4WLQNUhmdfdfmSQ6MZVBKvW_e-1_73AenczMWyqDbnBK9f7hKKpAqg3-s3Rym7r2-Ag7mzH0FTc2Yce2Qf87FvNyo4YpdF0S6vRXqUj9iX4rMwoeAmBzwQAXR0oiRLvY_1XJfGNCkwnqH-771n0V9IqkbdxZc&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,,"South Dakota, United States",4.9
Prešeren Square,OPERATIONAL,"46.051476,14.5060365",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wH9K9h2waVz3rAi631ziM-Krg1MDwZOGoDs6KdblcmgeGBzjbuE3ydjzX1PjODhFkWYzGm69jfHEW3alovGw3SaoIm7GY-bJm4yKXS_xzJ_4n3RxtjfWL_TTIKc7s75hlQt4OTj2SuBBWGqi2RAtlprbLCd5oJaqW5DeQuDxsxXVuZ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Slovenia,Prešernov trg 1,"Prešernov trg 1, 1000 Ljubljana, Slovenia",4.7
Jiuzhai Valley National Park,OPERATIONAL,"33.26004210000001,103.9185994",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zMrTEtSJCQjVuatc60t1IMRnRjiZVDiSuHrwTWe_U5_AuSoweea0TOfFzpgv2z_eOkD8J67_yFQHlTReXUh4Rfg0zPqgfu_xjL49tNJqNtbtF7Q945TSTuUwy_CxzdyyQcpN5CUoGXNEEFoTeET8aOpMv-K9-ewVXO6hCTg5CO7SYt&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",623402,Sichuan,"Jiuzhaigou County, Ngawa Tibetan and Qiang Autonomous Prefecture, Sichuan, China, 623402",4.7
Monumento a La Paz,OPERATIONAL,"21.0166344,-101.2538574",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wylbMyuD78Xs9dQHBPnMzcQfXRCoMbaTWYCTQd-Rdo5kOgYGKRsPKFncQH1awg6bNo_Cig7w05j_XOwEffb-wzJqFqNcG-IM5qa1ZTVj8lk_xx9icLMPcB6kd28kBVhaYclIFYqCJXQ41rUFQgUW12s4E0qGAKa5Q51529fVsLc4K6&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Mexico,Zona Centro,"Zona Centro, 36000 Guanajuato, Mexico",4.8
Prizren Fortress,OPERATIONAL,"42.2093655,20.7453971",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yrPHoe-YDmxNfLnV55I4Ee1HLScGDFlPa9R7QDjF1rMbyks_FJOIBwsmt-H0UzDB99o1NlaZl5qKqePdKfATERS_LkVhSmix3QqZk9hsHp_g04gCAsrsTGTIeIVqjfJXEv0zoGMdZ84pX0Vt7zicdoO9noo2bdoTU53i82mysnYb9J&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Prizren,,"6P5W+W73, Prizren",4.7
Puerta del Sol,OPERATIONAL,"39.8610359,-4.0239666",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wjeMydvG8d5_opTxdSzxfAbuRlZK_L1Wzb0dYXLgna7tdT0wJ7kuPD-vFgyoyy094a8nHPWUlCtfzse552mJIvaoB21drRWd73IDJhzzUTfOz6nO5bCoUB4UDQl-nKPp4bkxNnbgwZOuNt_IHY8FhJmKZMLtX7bkqG8RI0Y1fpTrcY&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Spain,2,"Cjón. San José, 2, 45003 Toledo, Spain",4.6
Caisteal Maol,OPERATIONAL,"57.2726769,-5.7203162",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zZLxOQGQJbVp8VPsv-5Ys3w1cGoB7Vf5I_wrcw0dJbCWN4mWf6qBlZE5pL2tPfkjnITQ1TZjNhXi6p_3t78aXmsSItRl_UJiLE7nyB0VH-XFPWFiZKG9DB4wXcjmXx9uezZ-bRm3-0RjEf-VTlOyg1Xe6hN-39sndwMWpQQ3neYFI&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,Kyleakin,"Kyleakin, Isle of Skye IV41 8PL, United Kingdom",4.4
Devils Tower National Monument,OPERATIONAL,"44.5902098,-104.7146168",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yBXct32_RD3OIv39B0jGYXStuoHpwIpMLmPkBnn0QccfB3uS4fZa3vP7u6WNn25bkIl4YDWlXglDMF7rmmUu3E4OtzSIsk63A4HmTdDfNcaou4BsSazjHKg3-TgNfeP2npQxaPtIXGgS1OZI2PfCyClBLBpnwPClfOBJj1kCl2W2PR&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,Devils Tower,"WY-110, Devils Tower, WY 82714, United States",4.8
Reconocimiento UNESCO al Centro Histórico de Vilna,OPERATIONAL,"54.678372,25.2868373",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y3lCwbugW44XXqr0QsEyLFQ6EYyL3Ev79It1GB76ktCPfn8BwZaFjjmcmRN1LQvkfJYIqXL3vkoT8xOe_Qxch8MCLzmUCjr_w8FvOmR2p3Qm7Lp7KKlbue83YS38H1uesCz_keHyQniKma7lrfGIlmfGINyfK41zkUoOnkgMFO31sQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Lithuania,Vilnius,"Town hall of Vilnius, Rotušės a., Vilnius, 01128 Vilniaus m. sav., Lithuania",4
Malibu Pier,OPERATIONAL,"34.0365277,-118.6761657",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zIcztxNMcNJnbC10OTqRWwnJznfArbxglJlUFnB8Urbell1QgQSeg9XvwVaEAGsmHF3RTS4paw52TZXa86eQAsrh6zOaZesoEZ4Rlq6bBQXNCJFuSKoSze_jJao53fCucCynkJkqgX_-nVJ51nhKF6a_u62eSZj8LLFzhT2HcSr5Sf&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Malibu,"23000 CA-1, Malibu, CA 90265, United States",4.5
悬空寺,OPERATIONAL,"39.658174,113.712316",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yCharEPTh-CS1F8L2r7S9W-TTkVUEDRiIOrO_6H_09zIJCzI9KphUyn4YwUT2JLfB3HUQVHTO1Jjmi1k4bo-EOtXrFF-O5HTfixLOesmCE5C3NaFulshKIbRttKEFel9SiDq_h3bsyQzb_3vUyDYxFNV18R6un2yOMRFu8HM22kyDU&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",037499,Datong,"Hunyuan County, Datong, China, 037499",4.6
Transamerica Pyramid,OPERATIONAL,"37.79517750000001,-122.4027787",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yCytP1GXA2dZSYwtSIpPHHqXd9yexP-GV2yAtDaSYlAS96D3_JyUKS4bKnAwZikGVoiMVwVeV4SYLvchpqHP6hVRQtzbRo_2ygwDZPmutvX-pNbF0N8LgBnlt-PrykaH_1-YgF8tl44faQN6r7Bi0nW9fgYaQQKnfsZzfiZHuwcv0Z&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,San Francisco,"600 Montgomery St, San Francisco, CA 94111, United States",4.5
The Amazon Rain Forest,OPERATIONAL,"-3.5121872,-62.1536145",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xTShZw9f_Bn18sDkF8O_IeTHWM7Z-Dqu_DFjIIDJNSGo-ZuToZA1W1ZkxUgEEVhoFO6fR1R6vQtip6SIbsRbdiKEN7EkMpzWOVhFbHy_4dwxL0lvY3cMEM4JiobH7RiHM8VcoeC3uRzL0Fz65n4qSOsgvoAEqfB3Y9FAshVMoYik0Q&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Brazil,State of Amazonas,"Codajás, State of Amazonas, 69450-000, Brazil",4.1
Ushuaia,,"-54.8019121,-68.3029511",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yjLhDYri8tKmgZkUJkCiAXYrm3RJdZEYqANR4L1coO3Dvb0th_jFEKz9xta0QKNvl3kI9O2SAlbELQoPcX-cAhkTpD38WRTFR5l3HMBgA97uAP7jZYLalqSIQkEnUVbgKynhr6xspBBqq7C_bWx3lWw3iUo1Wv8DNqYEdl-DRU13kA&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"locality, political",Argentina,V9410 Ushuaia,"V9410 Ushuaia, Tierra del Fuego Province, Argentina",
Sigrídur,OPERATIONAL,"64.3253497,-20.1245946",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yrJiod5bHUWozKFlNu36lHx8ktvEbs22cMPnSfqsHtd1Szw0XqBWuBPc0CwLmhiV1nON3tR8M_ySlJa-9-t_AZbU3PmM1ndAgoJI9rHgJMv0Yw5nBMpDB6lBuB7vyjn5clmXkBs8RFBGGecQRCLjfrLi8WjBzmpColmY-oimSFnssw&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Iceland,Gullfoss Parking,"Gullfoss Parking, 806, Iceland",4.9
