name,description,coordinates,image_url,category,country,city,address,rating
Placa San Juan de Gaztelugatxe,OPERATIONAL,"43.4449219,-2.7838994",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27whN1Erlblw0ouJ5VdSPfnV4GpLwKd7vZZ16X2sQY_0cCtVQBdfFkcVfZ9QO2YQ6HIxo9fuEBgEb7YLDnEjv4kBiZkujHla_W4R2GL7DUtWhar-5xMRzafVBYAALxB2rJ4rUEWjxJoyvBso3zFoenauk9L7Fl54QjYUPs3W9MoA_2DQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Spain,48130 Bermeo,"48130 Bermeo, Biscay, Spain",4.5
Wulingyuan Scenic Area,OPERATIONAL,"29.335749,110.481305",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yjxTpFSeX1WfCoc1DIS9nT1Bq433jiqHwUTRlCZV79wFnwwzRPnMU1rwYioPOnBR1SfcPzclwGqE0C_BSIa5o40XVkHP5LAUNOOOusYGMJHl0mLd3Hpj6tA_8FyZRZv8Xpl-tUR3FpNqTsD4bJpARvGJ-YX9z7zivcqqZJ7q3mt8Bx&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",军地坪,Zhangjiajie,"China, Hunan, Zhangjiajie, Wulingyuan District, 军地坪",4.5
Kronborg Castle,OPERATIONAL,"56.039332,12.621799",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xDFtsMwiZ1DLut9pWdX8pfyIdjte7oFcSD_divqtSWZCCJojJYoKFnmH10Pj-qAZfhD2b99BEAl1z-9xvMDmmXRMgx9XFyXxUSLEHhRHsgKVdLLoGCby-x1qnUQPMgsYnx4xSnMRWptFv7VLM1D_Eux1-AsgZdgkijhBcJFxeOq_b3&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Denmark,Kronborg,"Kronborg, 3000 Helsingør, Denmark",4.6
Glenfinnan Monument - National Trust for Scotland,OPERATIONAL,"56.8692243,-5.4370512",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yrOfh1L0mriaQDAEdqaAX5J1CNmcTgGu61bdPsPoAkWqzhv7qq7pdZMH2HxtVbCiSswbo35Gk15Ok1TDr-4FgkyjGXnSF5x2CENkTjiasIz1sm85WyW0W32mmfQtLrExT2vdQF6d-xuu4RuuSCR7tdDK7O2nB258CWitC-U9fVFtW3&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United Kingdom,Glenfinnan,"Glenfinnan, Lochaber PH37 4LT, United Kingdom",4.5
Chittorgarh Fort,OPERATIONAL,"24.8839686,74.6473548",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wPPydzmkKTOtt_I1e-I3uOIni_oSb32X-EEWpAcPlBSlKZ0wdCSbtCCupYy5t5mo7lUm3cPFK0YthlOif1_Y0biSsIAl5zyE-xti3UjHhLXedlCq4rfvSz7T6G273SqevbP8hSObc0vUX_ahV45Vx03SVxddWSC-iEcYzmA3AjwBuX&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",India,Chittorgarh,"Chittorgarh, Rajasthan 312001, India",4.6
Royal Mile,OPERATIONAL,"55.9501093,-3.188021",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wBBkMdOq-t6s4rv5lG9EGzJc-Lk5N5o9iZr3oj71rXTiUwyfUuKUHEUZ6RFKMTAqfyJ5FCgD2-qR7qfTl1Ayx45HzySiipoqp04ibaIsA3BY61xUQ2flAep-UQ7_48vwLvYTg3nyeVec7HULVZNem89yNpdtrU4bHwhJpcdcPITpP_&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,,"Edinburgh EH1 1QS, United Kingdom",4.7
Thingvellir National Park,OPERATIONAL,"64.2821725,-21.0764492",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zSG1jgIGVFjvhSmuhQr65w1jHk6RDEjBVwQvMIt_kCr0pPv5N0ISrxYVPlbk9WOGvoj5XEXO86LE3PiYgpaWFGRyFUqSwMNAKaqi7UbjrUGmzDUuNsK-Z1q2kKfZIKshFJ_AOgnKFUPF9_VOxiHBo51d2ki4HpSQSPr6-Jq4-5ZIF7&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Iceland,,"806 Selfoss, Iceland",4.7
Omni Mount Washington Resort & Spa,OPERATIONAL,"44.2573768,-71.4395591",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wV5NPj6vbOHsOaked7P_3xGZfp3bMJi6mc1YkDiP_ufGBPFoWJuxoZrM5-PTCe3GgSZuXmGpUS8u840zJ3rDFDurLajT_hoc4xF66k1g-vWy9sCqJmSZ868otEDDEk03h2b2rlzBws_RLUM9JpJ0ezmuqocxXbO4tWHDdd8cNgWf4M&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, spa, lodging, restaurant, food, point_of_interest, establishment",United States,Bretton Woods,"310 Mount Washington Hotel Rd, Bretton Woods, NH 03575, United States",4.5
Cairo Citadel,OPERATIONAL,"30.0287457,31.2597144",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xCEO5BMXTArtHeM_R8FAzrb9O8ULx6J4py2FRiQ1NlPlj2rpLBzs1oHT60MhloLUkRT3VcXjr6NVbWyz0X2uQLrMjpJan_ud9Jud_E8n_Yi74hewkzImwOHuOGfJSjpmmb4pR_-onromjaDtRT8toGcrtenVDFRUmwrvE1Q8DAutE9&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Egypt,El Khalifa,"Al Abageyah, El Khalifa, Cairo Governorate 4252360, Egypt",4.6
Rudaki Park,OPERATIONAL,"38.5762565,68.7836305",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z5eWdJg-O0NuZOOqkgaldT0cOXML5LChlDNVkI7mjOL8ZlzWbUKJxK0QE0XdaMUAAbeKjtiPEd6rCrKoWxTp7CpbGQ-nc546-Vc4U4PwARvbPoM8xVU5mjsOZufek_eepNIzR1Mbkh6LfswOyTzI5M1NFI43b0d7jm6j3Nnpsohc53&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, tourist_attraction, point_of_interest, establishment",Tajikistan,Rudaki Avenue,"Rudaki Avenue, Dushanbe, Tajikistan",4.6
Black Hills National Forest,OPERATIONAL,"44.01404429999999,-103.8564085",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zVF-4eickr7WppAvKxPPv0f6_lShIXghftD40WoQd622DkcEC51C4DDXG6q4kDh2wl3PFajpUePHhECGOF6UPnPnaI8VvNANSQ4geT3g6CDyjsfPUM4O7-1iqn3yZo5Vo0be1qfBOhcyP8-1camTzX4pFRlxmYX1dNqZeAvfn96wEb&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,Custer,"Custer, SD 57730, United States",4.8
Arashiyama Bamboo Forest,OPERATIONAL,"35.0168187,135.6713013",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xGihYxSOJ5d69tkBXFETF4kdwCEdp4zvLKQH7XyBdqNqhBAt24BHLvDOYPGzcXOW4jPnloASBEZZTB36iIQqZDjqV_fPf8LnysmqXJB6EI9RqZ0k3yxSA1XwIDVpvpjlVmHhXjetZub9ts6XCor8mDd1Kul0hzbNuR-tgO1z4ToCAt&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Japan,Kyoto,"Sagaogurayama Tabuchiyamacho, Ukyo Ward, Kyoto, 616-8394, Japan",4.3
Uluṟu-Kata Tjuṯa National Park,OPERATIONAL,"-25.3437797,131.0346514",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yN7iM8wb7P9bjHSxAf5ZAsWRJ36B8MF5IdueVjDK2M_aaWA1gMn7X1LMH1Isvdg7EUV3i3FICkluaa1_4lvp4TATYTDNPSCgqYmW4FaqnnT93sR4g6ZF_TB3RyOwQF2bOSJJSGHCdTNHY2cj6cGmaSfpBE6SahInjKjRPEQvRwNHWE&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Australia,Lasseter Hwy,"Lasseter Hwy, Uluru NT 0872, Australia",4.8
Panoramic Viewpoint - Hallstatt Skywalk,OPERATIONAL,"47.5613198,13.6436144",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wLa1owEhMcR6EzBfNFtJBU1Mbw20zyplxN0nFp2dphTqSmk1OfaTt3XlODkmMrRoM2XfVLoagKXbHuHe7_D1uFdQTlRFfLf8XwHlP31pEy1zrvfzy8yjQD7z1Sswrq5MJCi3MWp9ifrjcOb05HoQLbOYgy23de-DWfcln6JlQgu9QI&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Austria,Salzbergstraße 21,"Salzbergstraße 21, 4830 Hallstatt, Austria",4.8
Whitehaven Beach,OPERATIONAL,"-20.2823395,149.0379766",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zfJSLmNivH176PSTd049tf9ItuAN135-uMTdNHMAA7Lg-s1Un_OBYUJ5CDwkWNPWBt5_ymPudTOjVgqoJGFJktZ_EVzjXPNlAIHd9ZQm62xYZ_-E34paw2e3lFUMuJKSCtXm7Ve6g307eEZatwdtZ7cmYmqyaACmUa068sx7JTAc5V&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Australia,,"Whitsundays QLD 4802, Australia",5
Rovan' Ambohimanga,OPERATIONAL,"-18.7604491,47.56227759999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y7ljO--JU_Wat4OuPCV1hq7gWv_9jgsJnKq6HntFRsyRD_JblTPd9HJUWwfc1NdU9UaOAXqIT5U_SHRinthr3bQlVE2NAyEbjc0XerqnZFjt84pwROJQ_9JcdHRmLLD8BqbXnYn5YWQLYPHunk29y5Gno2rRbgmM4MqI7ohLGGuAqu&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Madagascar,Ambohimanga Rova,"Rova, Ambohimanga Rova, Antananarivo 103, Madagascar",4.3
Daintree Rainforest,OPERATIONAL,"-16.1700308,145.4184612",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yZUIkShA4q2GT4nsNsyXtmAUZ4pKI2nRVet4zY_umfUcADbEOBf23y2uh0kzy0zHXRP-dqZOzI7C98dsy1lBBHzGBn0p-NJtuLQ7dlrXQ4Z2pR2FMfG1fKqy7gcbxVuKaO4GL4Cz3yIEqKxAh5SCbGV5y2v-9k4sYGbcLKfnIFotYy&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Australia,2333 Cape Tribulation Rd,"2333 Cape Tribulation Rd, Cape Tribulation QLD 4873, Australia",4.7
Mont Saint-Michel,OPERATIONAL,"48.6361043,-1.511244",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yMzBaUE_nnAZXEQomPsaC2V0fd62dm0s-2Ai6_aJsWQTQFbelG_KTcxBd65fb34sXfmnvdNQaFKlqkLRPYuWesAZsCZ3pTRl4n6f1X33At2QyBRn5UI0jpEMvO3ATHRseStUm75bpD3qHYyuL14Mu2WMFSyuxdJNdavSgTX3Ps8CGS&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",France,L'Abbaye,"L'Abbaye, 50170 Le Mont-Saint-Michel, France",4.6
Yehliu Geopark,OPERATIONAL,"25.2063972,121.6904658",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zHfJZwCma3d2-NRiDo1eRw0dogny2tqE49qvIB6d64tUCsymM3d_zhg7wMs6oLM5opSWEQy3Ry_GYVFwqcNtj8pgzHdL4ywjsnauXach60DCI7Nn9LlXwBmBGbgMzBgLIruIhA6SRTBwO54vWOyKfrCbWbYGE4fBq2prPjl4fdKmc7&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",港東路167-1號,New Taipei City,"20744, Taiwan, New Taipei City, Wanli District, 港東路167-1號",4.4
Cathedral Rock,,"34.8200185,-111.7932108",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xHwsnsTjgkMcAbQd1CYIAQRIomVsVjhS_mvWgwG2QSUv8GbtW6nC5zc2tXq6wZ9MggqLwBHK4QFhXU2IqJiU1ufg42b05_kLQguRarAhtZzcZ4ABTCD1LsFI1KZ-9tjEdonY8Ms3zc4aFW3rjUplCtC_QwjiwwkYhPm-Jo5pundML2&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",United States,Cathedral Rock,"Cathedral Rock, Arizona 86351, United States",4.8
Aoraki/Mount Cook National Park,OPERATIONAL,"-43.59465369999999,170.2623985",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yO_DJRBYu3NQPqTCsrYQL19wL7edeUeFn4Gnqa66iiy5YzyW-3cYTOMMFoEzOu9OaNwfD1erG3Tqm9ZoS3ds6P7m-JSrBWJp0p5UgyRCyJ3CwnH3FKSnQkKpoue33urWAVLKJhudTvAcF8Ht1AUFNvO-K7Dv-vmHdpzgPTHdG5VmTB&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",New Zealand,,"Canterbury 7999, New Zealand",4.8
Hells Canyon Archeological District,OPERATIONAL,"45.0942122,-116.7821913",,"point_of_interest, establishment",United States,Council,"Hells Canyon Rd, Council, ID 83612, United States",5
The Pinnacles Desert,OPERATIONAL,"-30.591275,115.1581522",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wJUGS8E2Ko1USfHg1jR-UuZeY3YefIiIwMwsIiaOFgeZAJCrxU1Z65i9UQDyJhtq7QSJuJhz8cTJUoN1bDAF7qPbG2qTZQyzQ4Te2hoVA-qGDK7O0tlajn_P6GQ1LYwn99_hex2uRYrrQlAxxaYgn-UmZfEvTUI56o8QnY5vAWmEjr&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Australia,,"Nambung WA 6521, Australia",4.7
K2 Base Camp,OPERATIONAL,"35.3246875,75.5509375",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xRrGb5ZdA3Sz3zPypUjNXMUC9OrIiRXCECxnoPvsnreEGMy2z8-skiLKFOXhv7rLOwkTJi-UNOc6OHrD96YPTbmbJMZcjYubJrACSFLH_P-xWr22NvAap_JYlpgVqzbumgfzvu3Cb_XYNiIKh-YUDuzuS0SN7qSU37SHgatbS0JpGr&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",16100,Hassan General Store,"Hussaini Chowk, Star Market, Hassan General Store, Skardu, 16100",4.6
Victoria Memorial,OPERATIONAL,"22.5448082,88.3425578",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y8uZia44pxar5vkafvLT6FqZqhu1y3esEAIQDKaP9aioVZnGhbMJeU0TSk9RCiwHPR2J4tG-pYotEsHgKHV7mIuM8vGqrbOJmv7hQafeawMoEL8ChOp2dMaY-eA6jcY934gl0v_sTYBCthRkjoazxJQKqxbriyHNN8429mmvDCJN-T&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, tourist_attraction, point_of_interest, establishment",India,Kolkata,"Victoria Memorial Hall, 1, Queens Way, Maidan, Kolkata, West Bengal 700071, India",4.6
Landmark Marina Hotel,OPERATIONAL,"7.3383391,134.4669485",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zn176ZOV0sf1-Vh0VpDRsORvGHWuiUnlftQujO0zhaZW5gPtdSDNrzodsdzpiZEZsoMOAxM4MVfuq3066uxowtv-fNNccsyX9PfcKEGmLQWDi2DM6P-fLZ8Z5RnqrA1KWZG8ZgDTgLYyMADNCbiEbN6AJXbMTzR5a13gCOPoOzazOQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"lodging, point_of_interest, establishment",Palau,8FQ8+8QP,"8FQ8+8QP, Koror, Palau",4.2
Puy de Dôme,OPERATIONAL,"45.7722329,2.9653725",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wj0P-JUil2DZkg_m2QQdKns4Odc976R9ebTlABiK7PbrEuzJ6t0jlgxvteODSXGOpSysezyE5ZIb-hhmCqMxDnq5xN-WwniREuEEIgljYb05gFcydqdbaBSKvGCH6n88QqKN6rWMij8T1WhBuhRVaUBVGlEPk_Y6mfwV8_Wi_Nm-qn&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",France,2 Sommet du,"2 Sommet du, 63870 Orcines, France",4.8
360 View of Drina River House,OPERATIONAL,"43.9848163,19.5678902",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xdWCH9sQlvm4VdcYuGdUYpi_pd_NcHNt6DJr_jaVj-8EgEuSU5dqrPdPe5cUVHE_tLbj25CjGWAfx8GBFXwiCebB6stj0zaZE7NvPMxtd8bZChUasAZelcQq25Zu1sr6vCK1huZeAYstmGS5BNbRKCyWVn2lXN7ikr28e8Vo9Ne55e&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, point_of_interest, establishment",Serbia,145 MILENKA TOPALOVIĆA,"145 MILENKA TOPALOVIĆA, 31250, Serbia",4.9
Tatev Monastery,OPERATIONAL,"39.3793088,46.250288",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yFlUuR7NxyyhPESfJzZpDpa4zisp19AJFEN1fTqtmZzi8K8v7AIf1DLPKRXzPqw0QPwBah6VQl8-hgSyvwENV9j1SOVOXfeW76RV7FtegMLNUDAZ7iE_1b5qdlImXvHgY3NcyoVFW-xgLM-ne79UswBgtg52W1OGoxftPMvtRbVNgW&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"school, point_of_interest, establishment",Armenia,H45,"H45, Tatev 3218, Armenia",4.9
Jökulsárlón Glacier Lagoon Boat Tours and Cafe,OPERATIONAL,"64.04854929999999,-16.1792735",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z5NLWpb3NHnGWvu2f_0q7uSlB72I7tUBtWkLuWGovg4QydC5hOIIsoByIrdE3kcuxuvKni3l5kHRfginDcC8Y5xBVO2hT9n9Ot0uYEuauhOHmXUfOAlH0takxnmQnKkezY0ymI3MonSRwOTCDo_Qkw3oqWSkbs5TzCxtUmR8mZu0dX&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Iceland,Jökulsárlón,"Jökulsárlón, 781 Höfn í Hornafirði, Iceland",4.8
White Sands National Park,OPERATIONAL,"32.7872403,-106.3256816",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xE2JxPEg1uoLpZvxMYq0REWw5niXLxZAbzdJc4IG3Hx3T1_qhgek3K_a7VQBJEAFfSx6gqulxm51ytUZ8CAhP3DR8agHp8668HC_Nh2qBZyL-MXNrjzVDSroERacIFinz142_H6x5OBd5HP10oktTt_wQd71ksS2Gz8GgYEHz8A2Mf&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,,"New Mexico, United States",4.8
Gazebo at Cliffs at Princeville,OPERATIONAL,"22.2281971,-159.4802295",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yQ1bkeRKSf5I8iTPMO_WZmL2oqMZiuQZ6aGzXDqF_ma7IbQeiecrCESV_0C9tA_G2DX6mraSfvRnPCgTMmcbChH27rPmKZycFkTlSYQOJ6ZcJGuwo883KaHk4DL-nSHmsfWTxxHY1KEJKQz52iSuQ02onQApVrjX_pOoOchvXCmZKi&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",United States,Princeville,"Princeville, HI 96722, United States",4.8
Jotunheimen National Park,OPERATIONAL,"61.55359190000001,8.4842061",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ze2yPk-rtBj-T9nlUXYItndKV4_bA10LD4cgthHgzilAhQ79_vpOOMWYxOuwu9Bt7HisBGJAqHeTUQTBjl07qNNFWqZ0I9j2IxdeNvVQ_CaNa_70CM_vDR6EzoXQdzf35YtaoLUVwrysqci1JUck-c26_sMGr7pcyw6LwuhZkQQGYm&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Norway,,Norway,4.9
The Burren,OPERATIONAL,"53.0695813,-9.3544138",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xBGUEdj3xhfkSWPGAwqCvSYGnuudWjb5RF9LhbMsKDv45q1ajynGAFrt3zSqDTVblN-xxgPvOmB1QoegRpJIsd47YcIPkoaw8BlOcTtQaXLUl4RtdCW1B6jYl42akNaHS8d_mk4-Avwk76Gd52ZMQ-C36xIu4q1g0MBqaxoi-TpfLJ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Ireland,Ballyryan,"Ballyryan, Co. Clare, Ireland",4.8
Chiesa di Santa Maddalena,OPERATIONAL,"46.6447027,11.7194319",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zR-VePNr4DV6KJEcYoZhJ_MszPJWSuUg-mvREb8BPnS9RJ--32frt4e4QF1YLJLc983jdOA4YXzhBQnv1j7CSFw5y582pK0Y0TRJfRnFyR3VEgEugXay27GiD6hjxnL_ZWBJXJ2Cf4NKfbFIj2ePKHXb7xisEGwRXLlPyx9N1h6Im7&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Italy,48,"Frazione Santamaddalena Alta, 48, 39040 Funes BZ, Italy",4.7
"Rock-Hewn Churches, Lalibela",OPERATIONAL,"12.0331956,39.04338509999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wN_TMxPfiNSRtwhbKRIl-UaiCpdMmPUQBvmMi2mKweqvQBJs75KB8ao7H-l7YjqoYuOgtXgsMDaTvFxIb1VksIwUaYTMLZD7vssXa40afLAKhUZfnmoXXCb1TO49E1_VNjhcfHV-b25UKY3Q0Q2FuN77sfVbxjDD98nK7qdtt5A8QD&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, point_of_interest, establishment",Ethiopia,Unnamed Road,"22MV+79C, Unnamed Road, Lalibela, Ethiopia",4.5
Diocletian's Palace,OPERATIONAL,"43.5082646,16.4401754",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yevOGlvMrCcdB1JQMgjtYSd2AyCE4dfiXTOpgHfK9q8qAo8irWgGWkwYxUJ0nIcgm7AD-OKY321kVNygIFHeJzryT5QeM3o4IV47IuylMRhTV6n8f631sIsuiWlXFcZBAptMb-1o4_CBNpcmqQe5Bihc8_VtR-fDK5FD_I2k6tJEw6&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Croatia,Grad,"21000, Grad, Split, Croatia",4.7
Mt Nebo Memorial,OPERATIONAL,"31.768048,35.72575150000001",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xZaKFS1aPLmLB8KDWk6uV0cYOIwviCOiGDYjaTQI_heGd4AFwlrCMDIzr_8d9OaIUqiiZGCHxPQWuV38C333ZyR0mGMnKa09DvNF0uQsaqfoSLgekmJh5_HRh07COnJZYzGMrpfj7PPA60rhxa9ZmRodNFhnBwbqXcnN0m6F9fH5Mw&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"place_of_worship, point_of_interest, establishment",Jordan,QP9G+686,"QP9G+686, Khirbet al-Mukhayyat, Jordan",4.6
Puente Nuevo. Centro de Interpretación,OPERATIONAL,"36.740838,-5.1659617",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y7vgHI_7LTS-pIpMqt2nn7Kd2iTSR2Cb1YwZHXtOTpDij70guVs9_keVKwo5txTJc7GGks911_gylrn0yLWNS8LUnOMMaWsmrYZLdSUIHsmZAf-7_r6eS-FQKGip-qJE_a28X4OKLaV8ynYi32WouSEKWhz8Fj_AGI631w2tHHODyd&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Spain,29400 Ronda,"Pl. España, s/n, 29400 Ronda, Málaga, Spain",4.7
Cades Cove,,"35.5942598,-83.84184809999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yy82UiJh6cV18J29tbihbiFVyJX3gOL3QEelyKAfrl2qpslKN1HjQSybvniVMuVChSG6fXkC_q5BPUNoafO4pFB8POWw9VY3hpriPSWtNb3TL2ujnLKbTodK8KkTD1NGuXp0Oh88iWE13mN_jXNLvjW5sAtHdMiu9atAxKcvBerZiC&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",USA,Cades Cove,"Cades Cove, Tennessee 37882, USA",4.7
Rialto Beach,OPERATIONAL,"47.9196047,-124.6383208",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zdNADIkE1d1CbQdFTa8dxSIQFDNkGxEf_Y-QupnwG1sW_jtv4xILC5K4zAQASo0Q3rrmTGa71-5ggKZ98WxrQzYKmJRkvYwdwiszMgEbNB3zUwdPFVxq_yvOfABNNvVvqtOxbOl9JiOQ3MG8m7RE6EBfu5We3PMgFI6yPDQSJEdlPI&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",United States,Forks,"Rialto Beach, Mora Rd, Forks, WA 98350, United States",4.8
